Id	SNP_ID	ACC_NUMBER	ALLELE	SNP_CLASS	CHRPOS	FXN_CLASS	GENE_NAME
59645338	963549	NC_000008.11	H	snv	8:53229264	synonymous_variant,3_prime_UTR_variant,non_coding_transcript_variant,coding_sequence_variant	OPRK1,LOC105375836
59645688	568910	NC_000011.10	N	snv	11:105033843	intron_variant	CASP1,LOC124902742
59648178	536560	NC_000018.10	N	snv	18:57554416	coding_sequence_variant,synonymous_variant	FECH
59650206	4867798	NC_000005.10	N	snv	5:175440896	3_prime_UTR_variant	DRD1
59651288	6962291	NC_000007.14	D	snv	7:139971318	genic_downstream_transcript_variant,intron_variant	TBXAS1
59653244	10898815	NC_000011.10	R	snv	11:72028377	intron_variant	NUMA1
59655979	7899457	NC_000010.11	Y	snv	10:99845746	genic_downstream_transcript_variant,coding_sequence_variant,synonymous_variant,non_coding_transcript_variant	ABCC2
59659656	12948059	NC_000017.11	R	snv	17:69498353	intron_variant,genic_upstream_transcript_variant	MAP2K6
59660298	212090	NC_000016.10	W	snv	16:16142147	3_prime_UTR_variant	ABCC1
59661326	2207418	NC_000020.11	N	snv	20:11194255		
59661471	1050565	NC_000017.11	N	snv	17:30249058	intron_variant,coding_sequence_variant,genic_downstream_transcript_variant,missense_variant	BLMH,LOC105371720
59661567	11030096	NC_000011.10	H	snv	11:27643996	intron_variant	BDNF-AS
59665217	2431697	NC_000005.10	Y	snv	5:160452971		
59667438	11030119	NC_000011.10	D	snv	11:27706555	genic_upstream_transcript_variant,intron_variant	BDNF
59670569	4645974	NC_000008.11	B	snv	8:127742443	3_prime_UTR_variant	MYC
59672987	10882521	NC_000010.11	B	snv	10:95057540	intron_variant	CYP2C8
59673369	7963521	NC_000012.12	Y	snv	12:73435176		
59674914	402007	NC_000021.9	B	snv	21:26845001	5_prime_UTR_variant	ADAMTS1
59677013	1061472	NC_000013.11	N	snv	13:51950352	missense_variant,coding_sequence_variant	ATP7B
59688570	8008020	NC_000014.9	N	snv	14:103889546		
59690101	2106809	NC_000023.11	N	snv	X:15599938	intron_variant,genic_upstream_transcript_variant	ACE2
59690382	2043211	NC_000019.10	N	snv	19:48234449	missense_variant,genic_downstream_transcript_variant,5_prime_UTR_variant,non_coding_transcript_variant,synonymous_variant,stop_gained,coding_sequence_variant	CARD8
59690611	11649514	NC_000016.10	K	snv	16:24175240	intron_variant	PRKCB
59690886	6458232	NC_000006.12	M	snv	6:41661988		
59698755	2532560	NC_000012.12	V	snv	12:4052705		
59698906	10919035	NC_000001.11	B	snv	1:162274222	intron_variant,genic_upstream_transcript_variant	NOS1AP
59699485	3749034	NC_000002.12	N	snv	2:170816965	5_prime_UTR_variant,genic_upstream_transcript_variant,intron_variant,upstream_transcript_variant	GAD1
59700015	760370	NC_000006.12	V	snv	6:44233216	intron_variant,genic_downstream_transcript_variant	SLC29A1,POLR1C
59701281	1036199	NC_000005.10	N	snv	5:157104725	missense_variant,coding_sequence_variant	HAVCR2
59703514	6280	NC_000003.12	Y	snv	3:114171968	coding_sequence_variant,missense_variant	DRD3
59707155	2231164	NC_000004.12	N	snv	4:88094705	intron_variant	ABCG2
59711416	3181842	NC_000019.10	Y	snv	19:41017111	3_prime_UTR_variant	CYP2B6
59711662	866236	NC_000006.12	N	snv	6:43759219	intron_variant,genic_downstream_transcript_variant	POLR1C
59716601	10879346	NC_000012.12	Y	snv	12:71958055	intron_variant	TPH2
59717132	3094188	NC_000006.12	N	snv	6:31174468	intron_variant	PSORS1C3
59717434	17587029	NC_000002.12	N	snv	2:112624477		
59718550	9879065	NC_000003.12	B	snv	3:21754288	genic_upstream_transcript_variant,intron_variant	ZNF385D
59721170	2199936	NC_000004.12	D	snv	4:88124179	intron_variant	ABCG2
59724122	59724122	NC_000008.11	Y	snv	8:27567179		
59724137	1653586	NC_000012.12	K	snv	12:121237772	3_prime_UTR_variant,genic_downstream_transcript_variant	CAMKK2
59727615	5275	NC_000001.11	N	snv	1:186673926	3_prime_UTR_variant	PTGS2
59729336	1800629	NC_000006.12	R	snv	6:31575254	2KB_upstream_variant,upstream_transcript_variant	TNF
59730554	2724635	NC_000012.12	N	snv	12:11747039	intron_variant,genic_upstream_transcript_variant	ETV6
59730659	731236	NC_000012.12	N	snv	12:47844974	synonymous_variant,missense_variant,coding_sequence_variant	VDR
59731137	10052957	NC_000005.10	R	snv	5:143407136	intron_variant,genic_upstream_transcript_variant,upstream_transcript_variant	NR3C1
59734256	1047840	NC_000001.11	V	snv	1:241878999	coding_sequence_variant,missense_variant	EXO1
59736958	10108210	NC_000008.11	N	snv	8:2743918	intron_variant	LOC105377785
59739157	876493	NC_000017.11	N	snv	17:39668292	intron_variant,upstream_transcript_variant,genic_upstream_transcript_variant	PNMT
59743630	2858996	NC_000006.12	N	snv	6:26093798	genic_downstream_transcript_variant,intron_variant	HFE
59744889	35621	NC_000016.10	B	snv	16:16074751	intron_variant	ABCC1
59753946	255100	NC_000007.14	D	snv	7:30689292	intron_variant,genic_upstream_transcript_variant	CRHR2
59755806	4871827	NC_000008.11	D	snv	8:120049640	coding_sequence_variant,missense_variant	DEPTOR
59755874	569108	NC_000011.10	N	snv	11:60095631	coding_sequence_variant,genic_downstream_transcript_variant,missense_variant	MS4A2
59757374	6473187	NC_000008.11	R	snv	8:47571396	genic_upstream_transcript_variant,intron_variant	SPIDR
59761184	3828913	NC_000006.12	H	snv	6:31498018	genic_upstream_transcript_variant,upstream_transcript_variant,intron_variant	MICB
59761820	2291858	NC_000009.12	N	snv	9:125366503	non_coding_transcript_variant,3_prime_UTR_variant,genic_downstream_transcript_variant	GAPVD1
59763587	3788853	NC_000023.11	H	snv	X:129736814		
59764123	12211463	NC_000006.12	K	snv	6:92757440		
59765626	56324128	NC_000007.14	Y	snv	7:99778079	missense_variant,coding_sequence_variant	CYP3A4
59766223	10965219	NC_000009.12	D	snv	9:22053688	intron_variant	CDKN2B-AS1
59771778	3759125	NC_000012.12	N	snv	12:49949825	2KB_upstream_variant,upstream_transcript_variant	AQP2
59775280	471760	NC_000001.11	N	snv	1:20590713	intron_variant	CDA
59775323	523349	NC_000002.12	N	snv	2:31580636	coding_sequence_variant,genic_upstream_transcript_variant,missense_variant,synonymous_variant,intron_variant	SRD5A2
59781239	17782313	NC_000018.10	H	snv	18:60183864		
59781386	9574	NC_000020.11	N	snv	20:35176829	3_prime_UTR_variant,intron_variant	PROCR,MMP24-AS1-EDEM2
59782324	3793790	NC_000010.11	V	snv	10:49632690	intron_variant	CHAT
59782456	985919	NC_000002.12	N	snv	2:50459875	genic_upstream_transcript_variant,genic_downstream_transcript_variant,intron_variant	NRXN1
59782925	6770663	NC_000003.12	D	snv	3:156314389	intron_variant,genic_upstream_transcript_variant	KCNAB1
59788464	1137617	NC_000007.14	N	snv	7:150951110	stop_gained,coding_sequence_variant,synonymous_variant	KCNH2
59788892	8636	NC_000020.11	H	snv	20:10307094	genic_downstream_transcript_variant,3_prime_UTR_variant	SNAP25
59789518	2291075	NC_000012.12	H	snv	12:21178691	synonymous_variant,missense_variant,coding_sequence_variant	SLCO1B1
59790471	45545233	NC_000017.11	H	snv	17:44260984	intron_variant	SLC4A1
59790880	3750425	NC_000009.12	H	snv	9:74762494	missense_variant,coding_sequence_variant	TRPM6
59796105	5186	NC_000003.12	M	snv	3:148742201	3_prime_UTR_variant	AGTR1
59796550	56267346	NC_000019.10	R	snv	19:40847433	intron_variant	CYP2A6
59800174	4795893	NC_000017.11	R	snv	17:34247429		
59801764	2860840	NC_000010.11	Y	snv	10:94735475	3_prime_UTR_variant	CYP2C18
59802225	2253201	NC_000010.11	V	snv	10:77596639	genic_downstream_transcript_variant,genic_upstream_transcript_variant,intron_variant	KCNMA1
59804094	2314339	NC_000017.11	N	snv	17:40096959	intron_variant	NR1D1
59807195	425215	NC_000021.9	S	snv	21:42286991	intron_variant	ABCG1
59807355	4654327	NC_000001.11	D	snv	1:28863626	3_prime_UTR_variant	OPRD1
59807553	9344	NC_000011.10	R	snv	11:69648142	coding_sequence_variant,synonymous_variant	CCND1
59807979	508448	NC_000001.11	N	snv	1:28855013	intron_variant	OPRD1
59810675	1803545	NC_000022.11	N	snv	22:21772876	synonymous_variant,missense_variant,coding_sequence_variant	MAPK1
59810930	17128809	NC_000001.11	W	snv	1:66335322	intron_variant,genic_upstream_transcript_variant	PDE4B
59815732	1052536	NC_000017.11	Y	snv	17:35004556	genic_downstream_transcript_variant,3_prime_UTR_variant,intron_variant	LIG3
59816263	10515074	NC_000005.10	D	snv	5:68270365	intron_variant,genic_upstream_transcript_variant	PIK3R1
59816528	9973653	NC_000002.12	K	snv	2:46320970	5_prime_UTR_variant,intron_variant	EPAS1
59816619	4793665	NC_000017.11	N	snv	17:50634726	2KB_upstream_variant,upstream_transcript_variant	ABCC3
59818894	2027701	NC_000018.10	D	snv	18:57057964	non_coding_transcript_variant,intron_variant	LINC-ROR
59819109	12221497	NC_000011.10	V	snv	11:47259102	5_prime_UTR_variant,intron_variant	NR1H3
59820733	7943062	NC_000011.10	V	snv	11:113946564	genic_downstream_transcript_variant,3_prime_UTR_variant	HTR3B
59820793	6498169	NC_000016.10	R	snv	16:11155472	genic_downstream_transcript_variant,intron_variant	CLEC16A
59821207	4694362	NC_000004.12	Y	snv	4:71028147	intron_variant	DCK
59826454	1731017	NC_000016.10	D	snv	16:8746097	coding_sequence_variant,missense_variant,intron_variant	ABAT
59827628	1364043	NC_000005.10	K	snv	5:63955024		
59831535	1059829	NC_000005.10	N	snv	5:151662468	3_prime_UTR_variant	SPARC
59837580	174699	NC_000022.11	Y	snv	22:19966935	genic_downstream_transcript_variant,intron_variant,3_prime_UTR_variant	ARVCF,COMT
59843364	9471077	NC_000006.12	R	snv	6:39340966	genic_downstream_transcript_variant,intron_variant	KIF6,LOC105375047
59845066	785423	NC_000015.10	V	snv	15:29882173	genic_upstream_transcript_variant,intron_variant	TJP1
59845570	165728	NC_000022.11	N	snv	22:19969500	genic_downstream_transcript_variant,intron_variant,3_prime_UTR_variant,downstream_transcript_variant	ARVCF,COMT
59845656	10494366	NC_000001.11	B	snv	1:162115895	genic_downstream_transcript_variant,genic_upstream_transcript_variant,intron_variant	NOS1AP,LOC105371475
59847534	703505	NC_000005.10	D	snv	5:170382398	intron_variant,genic_upstream_transcript_variant	KCNMB1,KCNIP1
59847809	6123048	NC_000020.11	R	snv	20:51530861	intron_variant	NFATC2
59851167	254271	NC_000019.10	N	snv	19:54127382	upstream_transcript_variant,intron_variant,2KB_upstream_variant	PRPF31,PRPF31-AS1
59854583	1523130	NC_000003.12	N	snv	3:119780660	upstream_transcript_variant,2KB_upstream_variant	NR1I2
59855457	1041983	NC_000008.11	Y	snv	8:18400285	synonymous_variant,coding_sequence_variant	NAT2
59857794	2284220	NC_000007.14	R	snv	7:30678487	intron_variant	CRHR2
59861732	931635	NC_000004.12	N	snv	4:99289690	intron_variant	ADH1A,LOC100507053
59862001	6877011	NC_000005.10	S	snv	5:180602471	genic_downstream_transcript_variant,3_prime_UTR_variant	FLT4
59863954	2071559	NC_000004.12	N	snv	4:55126199	2KB_upstream_variant,upstream_transcript_variant	KDR
59869536	10739150	NC_000009.12	K	snv	9:8176226		
59874016	11606194	NC_000011.10	Y	snv	11:113910259	genic_upstream_transcript_variant,intron_variant	HTR3B
59875577	9340799	NC_000006.12	R	snv	6:151842246	genic_upstream_transcript_variant,intron_variant	ESR1
59880152	16754	NC_000011.10	N	snv	11:32396399	coding_sequence_variant,non_coding_transcript_variant,5_prime_UTR_variant,synonymous_variant	WT1
59886142	784892	NC_000012.12	V	snv	12:53429100	intron_variant	AMHR2
59890169	9332098	NC_000010.11	R	snv	10:94937702	2KB_upstream_variant,upstream_transcript_variant	CYP2C9
59890764	10783050	NC_000001.11	H	snv	1:96571527		
59892691	746647	NC_000006.12	N	snv	6:31146405	intron_variant	CCHCR1
59892787	3784862	NC_000016.10	V	snv	16:16017034	intron_variant	ABCC1
59896549	9940629	NC_000016.10	D	snv	16:53970899	genic_downstream_transcript_variant,3_prime_UTR_variant,intron_variant	FTO
59896947	3802279	NC_000008.11	Y	snv	8:53228388	3_prime_UTR_variant,non_coding_transcript_variant	OPRK1,LOC105375836
59907471	2236624	NC_000022.11	Y	snv	22:24440056	intron_variant	ADORA2A,ADORA2A-AS1,SPECC1L-ADORA2A
59910781	562	NC_000003.12	N	snv	3:183920057	genic_downstream_transcript_variant,3_prime_UTR_variant	ABCC5
59914090	724226	NC_000007.14	N	snv	7:86696058	intron_variant	GRM3
59915840	1800896	NC_000001.11	N	snv	1:206773552	upstream_transcript_variant,2KB_upstream_variant,genic_upstream_transcript_variant,intron_variant	IL10,IL19
59918064	915854	NC_000021.9	Y	snv	21:43046656		
59920568	11121611	NC_000001.11	B	snv	1:6307159	intron_variant	ACOT7
59923196	10912675	NC_000001.11	Y	snv	1:171258077	initiator_codon_variant,intron_variant,genic_upstream_transcript_variant,missense_variant	FMO1
59923575	11615	NC_000019.10	N	snv	19:45420395	missense_variant,synonymous_variant,coding_sequence_variant	ERCC1
59926658	499368	NC_000012.12	H	snv	12:211754	intron_variant,upstream_transcript_variant,genic_upstream_transcript_variant	SLC6A12
59927390	4969170	NC_000017.11	V	snv	17:78364457	intron_variant	SOCS3-DT
59927611	13253389	NC_000008.11	N	snv	8:18214398	intron_variant,genic_upstream_transcript_variant	NAT1
59928153	10509373	NC_000010.11	Y	snv	10:76397814	intron_variant	LRMDA
59928417	11128347	NC_000003.12	B	snv	3:73570410	genic_upstream_transcript_variant,intron_variant,upstream_transcript_variant	PDZRN3
59934246	2299267	NC_000007.14	D	snv	7:95432609	intron_variant,genic_upstream_transcript_variant	PON2
59934936	1885301	NC_000010.11	R	snv	10:99781296	upstream_transcript_variant,2KB_upstream_variant	ABCC2
59935834	11125035	NC_000002.12	W	snv	2:45828910	genic_upstream_transcript_variant,intron_variant	PRKCE
59939276	9824595	NC_000003.12	N	snv	3:21757835	genic_upstream_transcript_variant,intron_variant	ZNF385D
59940856	6517442	NC_000021.9	B	snv	21:37917643	2KB_upstream_variant,upstream_transcript_variant	KCNJ6
59943369	2302821	NC_000009.12	N	snv	9:129739602	3_prime_UTR_variant	PTGES
59948257	8904	NC_000014.9	N	snv	14:35402011	3_prime_UTR_variant	NFKBIA
59955493	7917983	NC_000010.11	B	snv	10:112973123	intron_variant,genic_upstream_transcript_variant	TCF7L2
59955579	10851907	NC_000015.10	V	snv	15:78623522		
59955961	1136201	NC_000017.11	N	snv	17:39723335	genic_downstream_transcript_variant,coding_sequence_variant,non_coding_transcript_variant,intron_variant,missense_variant	ERBB2
59956346	1800532	NC_000011.10	N	snv	11:18026269	intron_variant	TPH1
59960595	2070676	NC_000010.11	N	snv	10:133537633	intron_variant	CYP2E1
59960661	9478495	NC_000006.12	R	snv	6:154002774		
59962678	10989064	NC_000009.12	H	snv	9:100349683	intron_variant	TEX10
59963028	2249015	NC_000008.11	R	snv	8:119593412	genic_upstream_transcript_variant,upstream_transcript_variant,intron_variant	ENPP2
59963046	710446	NC_000003.12	N	snv	3:186742138	coding_sequence_variant,intron_variant,missense_variant	KNG1
59964737	4731448	NC_000007.14	N	snv	7:128401285	genic_upstream_transcript_variant,upstream_transcript_variant,intron_variant	IMPDH1
59974036	1042717	NC_000005.10	V	snv	5:148827083	synonymous_variant,coding_sequence_variant	ADRB2
59974233	2814778	NC_000001.11	H	snv	1:159204893	5_prime_UTR_variant	ACKR1
59975602	2234922	NC_000001.11	D	snv	1:225838705	intron_variant,non_coding_transcript_variant,coding_sequence_variant,missense_variant	EPHX1
59977603	677830	NC_000006.12	N	snv	6:154107531	stop_gained,genic_downstream_transcript_variant,missense_variant,intron_variant,coding_sequence_variant	OPRM1
59979278	548646	NC_000006.12	N	snv	6:154097012	intron_variant,genic_downstream_transcript_variant	OPRM1
59982591	4646457	NC_000007.14	N	snv	7:99647457	genic_downstream_transcript_variant,intron_variant	ZSCAN25
59983638	12714145	NC_000002.12	H	snv	2:85560218	genic_upstream_transcript_variant,intron_variant	GGCX
59985413	2066853	NC_000007.14	R	snv	7:17339486	coding_sequence_variant,missense_variant	AHR
59986481	6088638	NC_000020.11	B	snv	20:34882711	intron_variant	ACSS2
59986698	367398	NC_000006.12	R	snv	6:32223953	non_coding_transcript_variant,5_prime_UTR_variant	NOTCH4
59990000	10931910	NC_000002.12	N	snv	2:200659013	intron_variant	AOX1
60001450	2304429	NC_000002.12	H	snv	2:25235677	downstream_transcript_variant,genic_downstream_transcript_variant,intron_variant	DNMT3A
60001963	7311358	NC_000012.12	R	snv	12:20862826	missense_variant,coding_sequence_variant	SLCO1B3,SLCO1B3-SLCO1B7
60002408	12044852	NC_000001.11	M	snv	1:116545157	intron_variant	CD58,LOC105378925
60004437	12465864	NC_000002.12	R	snv	2:237865062	intron_variant	RAMP1
60006804	9713	NC_000002.12	W	snv	2:161308497	5_prime_UTR_variant	PSMD14
60007366	316019	NC_000006.12	N	snv	6:160249250	missense_variant,coding_sequence_variant	SLC22A2
60009373	1800469	NC_000019.10	N	snv	19:41354391	upstream_transcript_variant,500B_downstream_variant,downstream_transcript_variant,2KB_upstream_variant	TGFB1,B9D2
60015413	9607850	NC_000022.11	B	snv	22:41839348	intron_variant	SREBF2
60016658	6028945	NC_000020.11	N	snv	20:40192165		
60021341	9361235	NC_000006.12	H	snv	6:77466125	5_prime_UTR_variant,genic_upstream_transcript_variant,intron_variant	LOC105377864
60023214	1045642	NC_000007.14	N	snv	7:87509329	coding_sequence_variant,missense_variant,synonymous_variant	ABCB1
60029470	12572897	NC_000010.11	V	snv	10:94355078	coding_sequence_variant,missense_variant,non_coding_transcript_variant	NOC3L
60031897	6025	NC_000001.11	N	snv	1:169549811	coding_sequence_variant,missense_variant	F5
60031984	275651	NC_000003.12	W	snv	3:148697100	upstream_transcript_variant,2KB_upstream_variant	AGTR1
60032290	3800373	NC_000006.12	N	snv	6:35574699	3_prime_UTR_variant,genic_downstream_transcript_variant,intron_variant	FKBP5,LOC101929309
60034088	11045819	NC_000012.12	N	snv	12:21176879	missense_variant,coding_sequence_variant	SLCO1B1
60035009	852977	NC_000005.10	R	snv	5:143307929	intron_variant	NR3C1
60036687	2299939	NC_000010.11	H	snv	10:87897393	intron_variant	PTEN
60037639	4149056	NC_000012.12	H	snv	12:21178615	missense_variant,coding_sequence_variant	SLCO1B1
60040853	2894342	NC_000006.12	N	snv	6:33806617		
60044244	8068318	NC_000017.11	B	snv	17:61406405	intron_variant	TBX2
60045168	6090043	NC_000020.11	Y	snv	20:64086577	2KB_upstream_variant,genic_upstream_transcript_variant,5_prime_UTR_variant,upstream_transcript_variant,intron_variant	OPRL1,LKAAEAR1
60048336	1152003	NC_000003.12	S	snv	3:12435556		
60048484	2291073	NC_000012.12	B	snv	12:21172880	intron_variant	SLCO1B1
60054527	737866	NC_000022.11	N	snv	22:19942586	2KB_upstream_variant,upstream_transcript_variant,intron_variant,genic_upstream_transcript_variant	COMT,TXNRD2
60059853	6853	NC_000003.12	D	snv	3:38142879	3_prime_UTR_variant,non_coding_transcript_variant	MYD88
60064692	36029	NC_000016.10	R	snv	16:55662844	genic_upstream_transcript_variant,intron_variant	SLC6A2
60065551	28404156	NC_000004.12	R	snv	4:15736109	intron_variant,genic_downstream_transcript_variant,missense_variant,coding_sequence_variant	BST1
60066095	4870061	NC_000006.12	N	snv	6:151916333	genic_upstream_transcript_variant,intron_variant	ESR1
60068188	4606	NC_000001.11	B	snv	1:192812042	3_prime_UTR_variant	RGS2
60068352	9659997	NC_000001.11	B	snv	1:19676025	intron_variant	HTR6
60071979	2144297	NC_000001.11	N	snv	1:230128097	intron_variant,genic_downstream_transcript_variant	GALNT2
60072648	2238472	NC_000016.10	N	snv	16:16157742	coding_sequence_variant,missense_variant,genic_downstream_transcript_variant,non_coding_transcript_variant	ABCC6
