Chemical_ID;Chemical;Entity1_type;Variant_ID;Variant;Entity2_type;LADME
PA448687;BUPROPION;CHEMICAL;PA166184248;rs2770296;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166184249;rs8075924;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166184250;rs2873804;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166184251;rs363225;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166184252;rs363226;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166184253;rs17614642;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166185387;rs2036527;VARIANT;PD
PA448687;BUPROPION;CHEMICAL;PA166290041;rs148009906;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290042;rs535039125;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290043;rs58871670;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290047;rs200458614;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290048;rs201500445;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290049;rs200238771;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290050;rs764288403;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290051;rs374099483;VARIANT;
PA448687;BUPROPION;CHEMICAL;PA166290052;rs117872433;VARIANT;
PA166114943;REGORAFENIB;CHEMICAL;PA166283282;rs4864950;VARIANT;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA166154068;rs4933824;VARIANT;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA166154809;rs7142881;VARIANT;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA166155297;rs4799915;VARIANT;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA166155611;rs993648;VARIANT;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA166156062;rs1065852;VARIANT;PD
PA166292902;RIBOSTAMYCIN;CHEMICAL;PA166158908;rs267606618;VARIANT;
PA166292902;RIBOSTAMYCIN;CHEMICAL;PA166158909;rs267606619;VARIANT;
PA166292902;RIBOSTAMYCIN;CHEMICAL;PA166159181;rs267606617;VARIANT;
PA450633;NIMODIPINE;CHEMICAL;PA166154534;rs2239050;VARIANT;PD
PA450633;NIMODIPINE;CHEMICAL;PA166154535;rs2239128;VARIANT;PD
PA140222719;TETRABENAZINE;CHEMICAL;PA166157917;CYP2D6 intermediate metabolizer;VARIANT;
PA166159659;NPPB;CHEMICAL;PA166157516;rs75527207;VARIANT;
PA131887008;3,4-METHYLENEDIOXYMETHAMPHETAMINE;CHEMICAL;PA166155036;rs2242446;VARIANT;
PA131887008;3,4-METHYLENEDIOXYMETHAMPHETAMINE;CHEMICAL;PA166155409;rs3745274;VARIANT;
PA131887008;3,4-METHYLENEDIOXYMETHAMPHETAMINE;CHEMICAL;PA166176140;rs1861647;VARIANT;
PA131887008;3,4-METHYLENEDIOXYMETHAMPHETAMINE;CHEMICAL;PA166176143;rs36029;VARIANT;
PA166242401;HYGROMYCIN B;CHEMICAL;PA166159181;rs267606617;VARIANT;
PA10176;RASBURICASE;CHEMICAL;PA166157959;G6PD deficiency;VARIANT;
PA164712948;OPIOID ANESTHETICS;CHEMICAL;PA166156544;rs2231142;VARIANT;PD
PA164712948;OPIOID ANESTHETICS;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166153588;rs800292;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166153615;rs1056515;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166153617;rs1061170;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166153643;rs1801131;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166154107;rs10490924;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166154135;rs11200638;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166155196;rs1979277;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA130232992;BEVACIZUMAB;CHEMICAL;PA166155606;rs885036;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166156478;rs4073;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166156901;rs5370;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166156938;rs699947;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166157006;rs2010963;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166157058;rs3025000;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166157061;rs3025039;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166157594;rs3780126;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166161516;rs2228014;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166179287;rs6929249;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166179288;rs3734704;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166179289;rs834576;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166179290;rs9381299;VARIANT;PD
PA130232992;BEVACIZUMAB;CHEMICAL;PA166348241;rs6770663;VARIANT;PD
PA166179720;TAPENTADOL;CHEMICAL;PA166155127;rs28374453;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179692;rs776817009;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179693;rs767263838;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179694;rs762151655;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179695;rs757573592;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179696;rs750575779;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179697;rs553050853;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179698;rs751527244;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179699;rs1293732453;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166179700;rs1328799050;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186134;rs544820732;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186136;rs1042008;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186137;rs767487725;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186138;rs552524124;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186139;rs758145522;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186140;rs72547527;VARIANT;
PA166179720;TAPENTADOL;CHEMICAL;PA166186146;rs1042028;VARIANT;
PA165282097;BROMPERIDOL;CHEMICAL;PA166154334;rs1799732;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166155914;rs1059150;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166156981;rs1264457;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166157244;rs37973;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166160715;rs2302489;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166160807;rs7301582;VARIANT;PD
PA452347;GLUCOCORTICOIDS;CHEMICAL;PA166186981;rs1047303;VARIANT;PD
PA165980614;FLUINDIONE;CHEMICAL;PA166155091;rs9923231;VARIANT;
PA165980614;FLUINDIONE;CHEMICAL;PA166155096;rs9934438;VARIANT;PD
PA164712505;ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, COMBINATIONS;CHEMICAL;PA166155341;rs7412;VARIANT;PD
PA164712505;ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, COMBINATIONS;CHEMICAL;PA166155351;rs429358;VARIANT;PD
PA164712505;ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, COMBINATIONS;CHEMICAL;PA166155409;rs3745274;VARIANT;PD
PA164712505;ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, COMBINATIONS;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA166104276;ABT-751;CHEMICAL;PA166155742;rs6431558;VARIANT;
PA166104276;ABT-751;CHEMICAL;PA166155759;rs6755571;VARIANT;
PA164778930;CREATINE;CHEMICAL;PA166202221;rs616147;VARIANT;PD
PA449389;DOFETILIDE;CHEMICAL;PA166157488;rs36210421;VARIANT;
PA450480;METOPROLOL;CHEMICAL;PA166153976;rs1801252;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166153977;rs1801253;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156104;rs3892097;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156111;rs5030655;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156442;rs11313667;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156499;rs1024323;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156524;rs1801058;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156691;rs61767072;VARIANT;
PA450480;METOPROLOL;CHEMICAL;PA166156703;rs201279313;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156748;rs1042713;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166156749;rs1042714;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166196761;rs294610;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166196763;rs45545233;VARIANT;PD
PA450480;METOPROLOL;CHEMICAL;PA166199061;rs1446468;VARIANT;PD
PA451216;RABEPRAZOLE;CHEMICAL;PA166155587;rs16944;VARIANT;PD
PA164745442;PENICILLIN V;CHEMICAL;PA166257881;rs115200108;VARIANT;PD
PA162372878;DASATINIB;CHEMICAL;PA166156501;rs1061018;VARIANT;
PA162372878;DASATINIB;CHEMICAL;PA166156543;rs2231137;VARIANT;
PA162372878;DASATINIB;CHEMICAL;PA166156544;rs2231142;VARIANT;
PA162372878;DASATINIB;CHEMICAL;PA166156685;rs41282401;VARIANT;
PA162372878;DASATINIB;CHEMICAL;PA166156686;rs45605536;VARIANT;
PA162372878;DASATINIB;CHEMICAL;PA166156688;rs58818712;VARIANT;
PA451704;TOBRAMYCIN;CHEMICAL;PA166158908;rs267606618;VARIANT;
PA451704;TOBRAMYCIN;CHEMICAL;PA166158909;rs267606619;VARIANT;PD
PA451704;TOBRAMYCIN;CHEMICAL;PA166159181;rs267606617;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166153571;rs396991;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166153765;rs4329505;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166153848;rs12083537;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166159490;rs4910008;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166159492;rs11052877;VARIANT;PD
PA165292659;TOCILIZUMAB;CHEMICAL;PA166161950;rs11265618;VARIANT;PD
PA449051;CLONIDINE;CHEMICAL;PA166154486;rs5443;VARIANT;PD
PA449051;CLONIDINE;CHEMICAL;PA166156644;rs11269124;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166153571;rs396991;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166153652;rs1801274;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166155183;rs1136201;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA451743;TRASTUZUMAB;CHEMICAL;PA166179815;rs2229046;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166179816;rs773123;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166179817;rs2284922;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166179818;rs2070096;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166199721;rs147451859;VARIANT;PD
PA451743;TRASTUZUMAB;CHEMICAL;PA166199722;rs17587029;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166153953;rs717620;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166154007;rs2273697;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166154094;rs8187710;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166154500;rs731236;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166154516;rs1544410;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166154623;rs10877012;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166154850;rs762551;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166154893;rs2470890;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166154899;rs2606345;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166155607;rs887829;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166155655;rs1983023;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166155712;rs3806596;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166155720;rs4124874;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166155928;rs2585428;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166156664;rs13120400;VARIANT;PD
PA164760843;DEFERASIROX;CHEMICAL;PA166170863;rs2248359;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166176111;rs927650;VARIANT;
PA164760843;DEFERASIROX;CHEMICAL;PA166185751;rs7041;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166153586;rs696692;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166153956;rs915120;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154259;rs6265;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154340;rs1800532;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154418;rs7103411;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154421;rs7124442;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154507;rs1006737;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154593;rs4570625;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154620;rs10848635;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154673;rs6311;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154675;rs6313;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154681;rs585719;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154726;rs7997012;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154752;rs16965962;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154824;rs11628713;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166154851;rs809736;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166155159;rs25531;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166155271;rs520210;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166155734;rs4675690;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166155763;rs7569963;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166155961;rs6127921;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156287;rs334558;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156657;rs11947402;VARIANT;
PA449015;CITALOPRAM;CHEMICAL;PA166156716;rs153549;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156717;rs153560;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156736;rs495794;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156874;rs12054895;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156903;rs6296;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156948;rs760761;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166156983;rs1360780;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157154;rs9380524;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157302;rs1799889;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157317;rs2032583;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157329;rs2227631;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157336;rs2235015;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157338;rs2235040;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157341;rs2235067;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157349;rs2270007;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157386;rs4148739;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157387;rs4148740;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157424;rs6966038;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157428;rs7787082;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157440;rs10248420;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157445;rs10280101;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157453;rs11983225;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157458;rs12720067;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157468;rs17135437;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157485;rs28401781;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157546;rs352428;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157824;rs10975641;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157829;rs11144870;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157876;rs4825476;VARIANT;PD
PA449015;CITALOPRAM;CHEMICAL;PA166157927;CYP2D6 poor metabolizer;VARIANT;
PA449015;CITALOPRAM;CHEMICAL;PA166157938;CYP2C19 poor metabolizer;VARIANT;
PA449015;CITALOPRAM;CHEMICAL;PA166176886;rs116692768;VARIANT;
PA449015;CITALOPRAM;CHEMICAL;PA166176887;rs76191705;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166153569;rs324420;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166153693;rs2295632;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166155172;rs1042173;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166155225;rs4793665;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166155254;rs12948783;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166155630;rs1143634;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166156027;rs6269;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166156617;rs7438135;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166156619;rs7439366;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166156626;rs7668282;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166157015;rs2075572;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166157216;rs72552763;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166157288;rs1128503;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166157435;rs9282564;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166157551;rs1051660;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166163281;rs4141964;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166163283;rs3766246;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166176322;rs3804100;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166179693;rs767263838;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179694;rs762151655;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179695;rs757573592;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179697;rs553050853;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179698;rs751527244;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179699;rs1293732453;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166179700;rs1328799050;VARIANT;
PA450550;MORPHINE;CHEMICAL;PA166182219;rs6517442;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166182407;rs795484;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166182408;rs1277441;VARIANT;PD
PA450550;MORPHINE;CHEMICAL;PA166184290;rs7824175;VARIANT;
PA450522;MIRTAZAPINE;CHEMICAL;PA166154302;rs948854;VARIANT;PD
PA450522;MIRTAZAPINE;CHEMICAL;PA166154514;rs1487278;VARIANT;PD
PA450522;MIRTAZAPINE;CHEMICAL;PA166154625;rs10879346;VARIANT;PD
PA450522;MIRTAZAPINE;CHEMICAL;PA166157104;rs4713916;VARIANT;PD
PA450522;MIRTAZAPINE;CHEMICAL;PA166165398;rs3888190;VARIANT;PD
PA450522;MIRTAZAPINE;CHEMICAL;PA166165401;rs1000940;VARIANT;
PA449692;FOLIC ACID;CHEMICAL;PA166153643;rs1801131;VARIANT;PD
PA449692;FOLIC ACID;CHEMICAL;PA166153644;rs1801133;VARIANT;PD
PA449692;FOLIC ACID;CHEMICAL;PA166153654;rs1805087;VARIANT;PD
PA449692;FOLIC ACID;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA449692;FOLIC ACID;CHEMICAL;PA166156776;rs1801394;VARIANT;PD
PA449692;FOLIC ACID;CHEMICAL;PA166157780;rs4986790;VARIANT;PD
PA449692;FOLIC ACID;CHEMICAL;PA166180936;rs11280056;VARIANT;
PA451954;ZIDOVUDINE;CHEMICAL;PA166154749;rs11568695;VARIANT;
PA451954;ZIDOVUDINE;CHEMICAL;PA166154987;rs212091;VARIANT;PD
PA451954;ZIDOVUDINE;CHEMICAL;PA166156676;rs28365062;VARIANT;
PA448780;CAPTOPRIL;CHEMICAL;PA166155143;rs4291;VARIANT;PD
PA448780;CAPTOPRIL;CHEMICAL;PA166155187;rs1799752;VARIANT;PD
PA448780;CAPTOPRIL;CHEMICAL;PA166156276;rs5186;VARIANT;PD
PA448780;CAPTOPRIL;CHEMICAL;PA166157865;rs2106809;VARIANT;PD
PA166293881;OLUTASIDENIB;CHEMICAL;PA166182713;rs121913500;VARIANT;
PA166293881;OLUTASIDENIB;CHEMICAL;PA166293901;rs121913499;VARIANT;
PA10323;L-TRYPTOPHAN;CHEMICAL;PA166156913;rs316019;VARIANT;
PA165950341;IVACAFTOR;CHEMICAL;PA166157511;rs74503330;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157514;rs75039782;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157516;rs75527207;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157518;rs77010898;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157519;rs78655421;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157521;rs80282562;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157525;rs113993960;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157529;rs121908755;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157530;rs121908757;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157531;rs121909005;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157532;rs121909013;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157533;rs121909041;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157534;rs193922525;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166157537;rs267606723;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166161186;rs77932196;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166161188;rs121909011;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166162698;rs80224560;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166162705;rs74551128;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166162981;rs7512462;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164939;rs397508256;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164940;rs368505753;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164941;rs115545701;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164942;rs397508537;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164943;rs113993958;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164944;rs77834169;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164945;rs397508759;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164946;rs121908752;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164947;rs121908753;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164948;rs397508288;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164949;rs397508442;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164950;rs141033578;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164951;rs150212784;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164952;rs397508513;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164953;rs121909020;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164954;rs200321110;VARIANT;
PA165950341;IVACAFTOR;CHEMICAL;PA166164955;rs78769542;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164956;rs202179988;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164957;rs186045772;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164958;rs75541969;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166164959;rs11971167;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178021;rs34911792;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178025;rs1800100;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178032;rs1800111;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178049;rs121909019;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178052;rs77409459;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178058;rs397508139;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178060;rs397508510;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178063;rs397508328;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178067;rs397508435;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178088;rs121909047;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178138;rs397508453;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166178193;rs397508602;VARIANT;PD
PA165950341;IVACAFTOR;CHEMICAL;PA166184909;rs76151804;VARIANT;
PA165950341;IVACAFTOR;CHEMICAL;PA166196981;rs397508761;VARIANT;
